_Language,English,English,,Language name - in English
GMStdTileGetTransform_Story_5,"Get mirror of tile data ${tile} into ${var}","Get mirror of tile data ${tile} into ${var}",,dnd story text
GMStdTileGetTransform_Story_6,"Get mirror of tile data ${tile} into ${var} on ${applyto}","Get mirror of tile data ${tile} into ${var} on ${applyto}",,dnd story text
GMStdTileGetTransform_Story_7,"Get mirror of tile data ${tile} into temp ${var}","Get mirror of tile data ${tile} into temp ${var}",,dnd story text
GMStdTileGetTransform_Story_8,"Get mirror of tile data ${tile} into temp ${var} on ${applyto}","Get mirror of tile data ${tile} into temp ${var} on ${applyto}",,dnd story text
GMStdTileGetTransform_Story_9,"Get rotate of tile data ${tile} into ${var}","Get rotate of tile data ${tile} into ${var}",,dnd story text
GMStdTileGetTransform_Story_10,"Get rotate of tile data ${tile} into ${var} on ${applyto}","Get rotate of tile data ${tile} into ${var} on ${applyto}",,dnd story text
GMStdTileGetTransform_Story_11,"Get rotate of tile data ${tile} into temp ${var}","Get rotate of tile data ${tile} into temp ${var}",,dnd story text
GMStdTileGetTransform_Story_12,"Get rotate of tile data ${tile} into temp ${var} on ${applyto}","Get rotate of tile data ${tile} into temp ${var} on ${applyto}",,dnd story text
GMStdPlayAudio_Story_1,"Play audio ${soundid} looped and assign id to ${target}","Play audio ${soundid} looped and assign id to ${target}",,dnd story text
GMStdPlayAudio_Story_2,"Play audio ${soundid} looped and assign id to ${target} on ${applyto}","Play audio ${soundid} looped and assign id to ${target} on ${applyto}",,dnd story text
GMStdPlayAudio_Story_3,"Play audio ${soundid} looped","Play audio ${soundid} looped",,dnd story text
GMStdPlayAudio_Story_4,"Play audio ${soundid} looped on ${applyto}","Play audio ${soundid} looped on ${applyto}",,dnd story text
GMStdPlayAudio_Story_5,"Play audio ${soundid} looped and assign id to temp ${target}","Play audio ${soundid} looped and assign id to temp ${target}",,dnd story text
GMStdPlayAudio_Story_6,"Play audio ${soundid} looped and assign id to temp ${target} on ${applyto}","Play audio ${soundid} looped and assign id to temp ${target} on ${applyto}",,dnd story text
GMStdPlayAudio_Story_7,"Play audio ${soundid} and assign id to ${target}","Play audio ${soundid} and assign id to ${target}",,dnd story text
GMStdPlayAudio_Story_8,"Play audio ${soundid} and assign id to ${target} on ${applyto}","Play audio ${soundid} and assign id to ${target} on ${applyto}",,dnd story text
GMStdPlayAudio_Story_9,"Play audio ${soundid}","Play audio ${soundid}",,dnd story text
GMStdPlayAudio_Story_10,"Play audio ${soundid} on ${applyto}","Play audio ${soundid} on ${applyto}",,dnd story text
GMStdPlayAudio_Story_11,"Play audio ${soundid} and assign id to temp ${target}","Play audio ${soundid} and assign id to temp ${target}",,dnd story text
GMStdPlayAudio_Story_12,"Play audio ${soundid} and assign id to temp ${target} on ${applyto}","Play audio ${soundid} and assign id to temp ${target} on ${applyto}",,dnd story text
GMStdStopAudio_Story_1,"Stop audio ${soundid}","Stop audio ${soundid}",,dnd story text
GMStdStopAudio_Story_2,"Stop audio ${soundid} on ${applyto}","Stop audio ${soundid} on ${applyto}",,dnd story text
GMStdStopAllAudio_Story_1,"Stop all audio","Stop all audio",,dnd story text
GMStdStopAllAudio_Story_2,"Stop all audio on ${applyto}","Stop all audio on ${applyto}",,dnd story text
GMStdPauseAudio_Story_1,"Pause audio ${sound}","Pause audio ${sound}",,dnd story text
GMStdPauseAudio_Story_2,"Pause audio ${sound} on ${applyto}","Pause audio ${sound} on ${applyto}",,dnd story text
GMStdPauseAllAudio_Story_1,"Pause all audio","Pause all audio",,dnd story text
GMStdPauseAllAudio_Story_2,"Pause all audio on ${applyto}","Pause all audio on ${applyto}",,dnd story text
GMStdResumeAudio_Story_1,"Resume audio ${sound}","Resume audio ${sound}",,dnd story text
GMStdResumeAudio_Story_2,"Resume audio ${sound} on ${applyto}","Resume audio ${sound} on ${applyto}",,dnd story text
GMStdResumeAllAudio_Story_1,"Resume all audio","Resume all audio",,dnd story text
GMStdResumeAllAudio_Story_2,"Resume all audio on ${applyto}","Resume all audio on ${applyto}",,dnd story text
GMStdAudioSetPosition_Story_1,"Set audio position of ${sound} to ${time} seconds","Set audio position of ${sound} to ${time} seconds",,dnd story text
GMStdAudioSetPosition_Story_2,"Set audio position of ${sound} to ${time} seconds on ${applyto}","Set audio position of ${sound} to ${time} seconds on ${applyto}",,dnd story text
GMStdAudioGetLength_Story_1,"Get length of audio ${sound} into ${var}","Get length of audio ${sound} into ${var}",,dnd story text
GMStdAudioGetLength_Story_2,"Get length of audio ${sound} into ${var} on ${applyto}","Get length of audio ${sound} into ${var} on ${applyto}",,dnd story text
GMStdAudioGetLength_Story_3,"Get length of audio ${sound} into temp ${var}","Get length of audio ${sound} into temp ${var}",,dnd story text
GMStdAudioGetLength_Story_4,"Get length of audio ${sound} into temp ${var} on ${applyto}","Get length of audio ${sound} into temp ${var} on ${applyto}",,dnd story text
GMStdAudioSetPitch_Story_1,"Set pitch of audio ${sound} to ${pitch}","Set pitch of audio ${sound} to ${pitch}",,dnd story text
GMStdAudioSetPitch_Story_2,"Set pitch of audio ${sound} to ${pitch} on ${applyto}","Set pitch of audio ${sound} to ${pitch} on ${applyto}",,dnd story text
GMStdAudioGetPitch_Story_1,"Get pitch of audio ${sound} into ${var}","Get pitch of audio ${sound} into ${var}",,dnd story text
GMStdAudioGetPitch_Story_2,"Get pitch of audio ${sound} into ${var} on ${applyto}","Get pitch of audio ${sound} into ${var} on ${applyto}",,dnd story text
GMStdAudioGetPitch_Story_3,"Get pitch of audio ${sound} into temp ${var}","Get pitch of audio ${sound} into temp ${var}",,dnd story text
GMStdAudioGetPitch_Story_4,"Get pitch of audio ${sound} into temp ${var} on ${applyto}","Get pitch of audio ${sound} into temp ${var} on ${applyto}",,dnd story text
GMStdAudioSetVolume_Story_1,"Set volume of audio ${sound} to ${volume}","Set volume of audio ${sound} to ${volume}",,dnd story text
GMStdAudioSetVolume_Story_2,"Set volume of audio ${sound} to ${volume} on ${applyto}","Set volume of audio ${sound} to ${volume} on ${applyto}",,dnd story text
GMStdAudioGetVolume_Story_1,"Get volume of audio ${sound} into ${var}","Get volume of audio ${sound} into ${var}",,dnd story text
GMStdAudioGetVolume_Story_2,"Get volume of audio ${sound} into ${var} on ${applyto}","Get volume of audio ${sound} into ${var} on ${applyto}",,dnd story text
GMStdAudioGetVolume_Story_3,"Get volume of audio ${sound} into temp ${var}","Get volume of audio ${sound} into temp ${var}",,dnd story text
GMStdAudioGetVolume_Story_4,"Get volume of audio ${sound} into temp ${var} on ${applyto}","Get volume of audio ${sound} into temp ${var} on ${applyto}",,dnd story text
GMStdAudoSetMasterVolume_Story_1,"Set master volume to ${volume}","Set master volume to ${volume}",,dnd story text
GMStdAudoSetMasterVolume_Story_2,"Set master volume to ${volume} on ${applyto}","Set master volume to ${volume} on ${applyto}",,dnd story text
GMStdAudioGetMasterVolume_Story_1,"Get master volume into ${var}","Get master volume into ${var}",,dnd story text
GMStdAudioGetMasterVolume_Story_2,"Get master volume into ${var} on ${applyto}","Get master volume into ${var} on ${applyto}",,dnd story text
GMStdAudioGetMasterVolume_Story_3,"Get master volume into temp ${var}","Get master volume into temp ${var}",,dnd story text
GMStdAudioGetMasterVolume_Story_4,"Get master volume into temp ${var} on ${applyto}","Get master volume into temp ${var} on ${applyto}",,dnd story text
GMStdIfAudioPlaying_Story_1,"If audio ${soundid} is not playing","If audio ${soundid} is not playing",,dnd story text
GMStdIfAudioPlaying_Story_2,"If audio ${soundid} is not playing on ${applyto}","If audio ${soundid} is not playing on ${applyto}",,dnd story text
GMStdIfAudioPlaying_Story_3,"If audio ${soundid} is playing","If audio ${soundid} is playing",,dnd story text
GMStdIfAudioPlaying_Story_4,"If audio ${soundid} is playing on ${applyto}","If audio ${soundid} is playing on ${applyto}",,dnd story text
GMStdIfAudioPaused_Story_1,"If audio ${soundid} is not paused","If audio ${soundid} is not paused",,dnd story text
GMStdIfAudioPaused_Story_2,"If audio ${soundid} is not paused on ${applyto}","If audio ${soundid} is not paused on ${applyto}",,dnd story text
GMStdIfAudioPaused_Story_3,"If audio ${soundid} is paused","If audio ${soundid} is paused",,dnd story text
GMStdIfAudioPaused_Story_4,"If audio ${soundid} is paused on ${applyto}","If audio ${soundid} is paused on ${applyto}",,dnd story text
GMStdLoop_Story,"Loop","Loop",,dnd story text
GMStdRepeat_Story_1,"Repeat ${times} times","Repeat ${times} times",,dnd story text
GMStdRepeat_Story_2,"Repeat ${times} times on ${applyto}","Repeat ${times} times on ${applyto}",,dnd story text
GMStdWhileLoop_Story_1,"While ${var} is not equal to ${value}","While ${var} is not equal to ${value}",,dnd story text
GMStdWhileLoop_Story_2,"While ${var} is not equal to ${value} on ${applyto}","While ${var} is not equal to ${value} on ${applyto}",,dnd story text
GMStdWhileLoop_Story_3,"While ${var} is not less than ${value}","While ${var} is not less than ${value}",,dnd story text
GMStdWhileLoop_Story_4,"While ${var} is not less than ${value} on ${applyto}","While ${var} is not less than ${value} on ${applyto}",,dnd story text
GMStdWhileLoop_Story_5,"While ${var} is not greater than ${value}","While ${var} is not greater than ${value}",,dnd story text
GMStdWhileLoop_Story_6,"While ${var} is not greater than ${value} on ${applyto}","While ${var} is not greater than ${value} on ${applyto}",,dnd story text
GMStdWhileLoop_Story_7,"While ${var} is not greater than or equal to ${value}","While ${var} is not greater than or equal to ${value}",,dnd story text
GMStdWhileLoop_Story_8,"While ${var} is not greater than or equal to ${value} on ${applyto}","While ${var} is not greater than or equal to ${value} on ${applyto}",,dnd story text
GMStdWhileLoop_Story_9,"While ${var} is not less than or equal to ${value}","While ${var} is not less than or equal to ${value}",,dnd story text
GMStdWhileLoop_Story_10,"While ${var} is not less than or equal to ${value} on ${applyto}","While ${var} is not less than or equal to ${value} on ${applyto}",,dnd story text
GMStdWhileLoop_Story_11,"While ${var} is equal to ${value}","While ${var} is equal to ${value}",,dnd story text
GMStdWhileLoop_Story_12,"While ${var} is equal to ${value} on ${applyto}","While ${var} is equal to ${value} on ${applyto}",,dnd story text
GMStdWhileLoop_Story_13,"While ${var} is less than ${value}","While ${var} is less than ${value}",,dnd story text
GMStdWhileLoop_Story_14,"While ${var} is less than ${value} on ${applyto}","While ${var} is less than ${value} on ${applyto}",,dnd story text
GMStdWhileLoop_Story_15,"While ${var} is greater than ${value}","While ${var} is greater than ${value}",,dnd story text
GMStdWhileLoop_Story_16,"While ${var} is greater than ${value} on ${applyto}","While ${var} is greater than ${value} on ${applyto}",,dnd story text
GMStdWhileLoop_Story_17,"While ${var} is greater than or equal to ${value}","While ${var} is greater than or equal to ${value}",,dnd story text
GMStdWhileLoop_Story_18,"While ${var} is greater than or equal to ${value} on ${applyto}","While ${var} is greater than or equal to ${value} on ${applyto}",,dnd story text
GMStdWhileLoop_Story_19,"While ${var} is less than or equal to ${value}","While ${var} is less than or equal to ${value}",,dnd story text
GMStdWhileLoop_Story_20,"While ${var} is less than or equal to ${value} on ${applyto}","While ${var} is less than or equal to ${value} on ${applyto}",,dnd story text
GMStdForLoop_Story_1,"For ${init}, while ${cond} do ${expr}","For ${init}, while ${cond} do ${expr}",,dnd story text
GMStdForLoop_Story_2,"For ${init}, while ${cond} do ${expr} on ${applyto}","For ${init}, while ${cond} do ${expr} on ${applyto}",,dnd story text
GMStdBreak_Story,"Break","Break",,dnd story text
GMStdSwitch_Story_1,"Switch ${expr}","Switch ${expr}",,dnd story text
GMStdSwitch_Story_2,"Switch ${expr} on ${applyto}","Switch ${expr} on ${applyto}",,dnd story text
GMStdCase_Story_1,"Case: ${const}","Case: ${const}",,dnd story text
GMStdDefault_Story,"Default","Default",,dnd story text
GMStdCreateList_Story_1,"Set a new list to ${var}${show_input_count}","Set a new list to ${var}${show_input_count}",,dnd story text
GMStdCreateList_Story_2,"Set a new list to ${var} on ${applyto}${show_input_count}","Set a new list to ${var} on ${applyto}${show_input_count}",,dnd story text
GMStdCreateList_Story_3,"Set a new list to temp ${var}${show_input_count}","Set a new list to temp ${var}${show_input_count}",,dnd story text
GMStdCreateList_Story_4,"Set a new list to temp ${var} on ${applyto}${show_input_count}","Set a new list to temp ${var} on ${applyto}${show_input_count}",,dnd story text
GMStdCreateMap_Story_1,"Set a new map to ${var}${show_input_count}","Set a new map to ${var}${show_input_count}",,dnd story text
GMStdCreateMap_Story_2,"Set a new map to ${var} on ${applyto}${show_input_count}","Set a new map to ${var} on ${applyto}${show_input_count}",,dnd story text
GMStdCreateMap_Story_3,"Set a new map to temp ${var}${show_input_count}","Set a new map to temp ${var}${show_input_count}",,dnd story text
GMStdCreateMap_Story_4,"Set a new map to temp ${var} on ${applyto}${show_input_count}","Set a new map to temp ${var} on ${applyto}${show_input_count}",,dnd story text
GMStdCreateGrid_Story_1,"Set a new grid with size ${width},${height} to ${var}${show_input_count}","Set a new grid with size ${width},${height} to ${var}${show_input_count}",,dnd story text
GMStdCreateGrid_Story_2,"Set a new grid with size ${width},${height} to ${var} on ${applyto}${show_input_count}","Set a new grid with size ${width},${height} to ${var} on ${applyto}${show_input_count}",,dnd story text
GMStdCreateGrid_Story_3,"Set a new grid with size ${width},${height} to temp ${var}${show_input_count}","Set a new grid with size ${width},${height} to temp ${var}${show_input_count}",,dnd story text
GMStdCreateGrid_Story_4,"Set a new grid with size ${width},${height} to temp ${var} on ${applyto}${show_input_count}","Set a new grid with size ${width},${height} to temp ${var} on ${applyto}${show_input_count}",,dnd story text
GMStdCreateStack_Story_1,"Set a new stack to ${var}${show_input_count}","Set a new stack to ${var}${show_input_count}",,dnd story text
GMStdCreateStack_Story_2,"Set a new stack to ${var} on ${applyto}${show_input_count}","Set a new stack to ${var} on ${applyto}${show_input_count}",,dnd story text
GMStdCreateStack_Story_3,"Set a new stack to temp ${var}${show_input_count}","Set a new stack to temp ${var}${show_input_count}",,dnd story text
GMStdCreateStack_Story_4,"Set a new stack to temp ${var} on ${applyto}${show_input_count}","Set a new stack to temp ${var} on ${applyto}${show_input_count}",,dnd story text
GMStdDSClear_Story_1,"Clear list in ${var}${show_input_count}","Clear list in ${var}${show_input_count}",,dnd story text
GMStdDSClear_Story_2,"Clear list in ${var} on ${applyto}${show_input_count}","Clear list in ${var} on ${applyto}${show_input_count}",,dnd story text
GMStdDSClear_Story_3,"Clear map in ${var}${show_input_count}","Clear map in ${var}${show_input_count}",,dnd story text
GMStdDSClear_Story_4,"Clear map in ${var} on ${applyto}${show_input_count}","Clear map in ${var} on ${applyto}${show_input_count}",,dnd story text
GMStdDSClear_Story_5,"Clear grid in ${var}${show_input_count}","Clear grid in ${var}${show_input_count}",,dnd story text
GMStdDSClear_Story_6,"Clear grid in ${var} on ${applyto}${show_input_count}","Clear grid in ${var} on ${applyto}${show_input_count}",,dnd story text
GMStdDSClear_Story_7,"Clear stack in ${var}${show_input_count}","Clear stack in ${var}${show_input_count}",,dnd story text
GMStdDSClear_Story_8,"Clear stack in ${var} on ${applyto}${show_input_count}","Clear stack in ${var} on ${applyto}${show_input_count}",,dnd story text
GMStdDSFree_Story_1,"Free list ${var} from memory${show_input_count}","Free list ${var} from memory${show_input_count}",,dnd story text
GMStdDSFree_Story_2,"Free list ${var} from memory on ${applyto}${show_input_count}","Free list ${var} from memory on ${applyto}${show_input_count}",,dnd story text
GMStdDSFree_Story_3,"Free map ${var} from memory${show_input_count}","Free map ${var} from memory${show_input_count}",,dnd story text
GMStdDSFree_Story_4,"Free map ${var} from memory on ${applyto}${show_input_count}","Free map ${var} from memory on ${applyto}${show_input_count}",,dnd story text
GMStdDSFree_Story_5,"Free grid ${var} from memory${show_input_count}","Free grid ${var} from memory${show_input_count}",,dnd story text
GMStdDSFree_Story_6,"Free grid ${var} from memory on ${applyto}${show_input_count}","Free grid ${var} from memory on ${applyto}${show_input_count}",,dnd story text
GMStdDSFree_Story_7,"Free stack ${var} from memory${show_input_count}","Free stack ${var} from memory${show_input_count}",,dnd story text
GMStdDSFree_Story_8,"Free stack ${var} from memory on ${applyto}${show_input_count}","Free stack ${var} from memory on ${applyto}${show_input_count}",,dnd story text
GMStdListAdd_Story_1,"Add ${value} to list ${var}${show_input_count}","Add ${value} to list ${var}${show_input_count}",,dnd story text
GMStdListAdd_Story_2,"Add ${value} to list ${var} on ${applyto}${show_input_count}","Add ${value} to list ${var} on ${applyto}${show_input_count}",,dnd story text
GMStdListRemove_Story_1,"Remove item ${index} from list ${var}","Remove item ${index} from list ${var}",,dnd story text
GMStdListRemove_Story_2,"Remove item ${index} from list ${var} on ${applyto}","Remove item ${index} from list ${var} on ${applyto}",,dnd story text
GMStdListGetAt_Story_1,"Get item ${index} in list ${var} into ${assignee}${show_input_count}","Get item ${index} in list ${var} into ${assignee}${show_input_count}",,dnd story text
GMStdListGetAt_Story_2,"Get item ${index} in list ${var} into ${assignee} on ${applyto}${show_input_count}","Get item ${index} in list ${var} into ${assignee} on ${applyto}${show_input_count}",,dnd story text
GMStdListGetAt_Story_3,"Get item ${index} in list ${var} into temp ${assignee}${show_input_count}","Get item ${index} in list ${var} into temp ${assignee}${show_input_count}",,dnd story text
GMStdListGetAt_Story_4,"Get item ${index} in list ${var} into temp ${assignee} on ${applyto}${show_input_count}","Get item ${index} in list ${var} into temp ${assignee} on ${applyto}${show_input_count}",,dnd story text
GMStdListIndexOf_Story_1,"Get index of item ${value} in list ${var} into ${assignee}${show_input_count}","Get index of item ${value} in list ${var} into ${assignee}${show_input_count}",,dnd story text
GMStdListIndexOf_Story_2,"Get index of item ${value} in list ${var} into ${assignee} on ${applyto}${show_input_count}","Get index of item ${value} in list ${var} into ${assignee} on ${applyto}${show_input_count}",,dnd story text
GMStdListIndexOf_Story_3,"Get index of item ${value} in list ${var} into temp ${assignee}${show_input_count}","Get index of item ${value} in list ${var} into temp ${assignee}${show_input_count}",,dnd story text
GMStdListIndexOf_Story_4,"Get index of item ${value} in list ${var} into temp ${assignee} on ${applyto}${show_input_count}","Get index of item ${value} in list ${var} into temp ${assignee} on ${applyto}${show_input_count}",,dnd story text
GMStdListInsert_Story_1,"Insert ${value} into list ${var} at index ${index}","Insert ${value} into list ${var} at index ${index}",,dnd story text
GMStdListInsert_Story_2,"Insert ${value} into list ${var} at index ${index} on ${applyto}","Insert ${value} into list ${var} at index ${index} on ${applyto}",,dnd story text
GMStdListCount_Story_1,"Get item count in list ${var} and assign it to ${assignee}","Get item count in list ${var} and assign it to ${assignee}",,dnd story text
GMStdListCount_Story_2,"Get item count in list ${var} and assign it to ${assignee} on ${applyto}","Get item count in list ${var} and assign it to ${assignee} on ${applyto}",,dnd story text
GMStdListCount_Story_3,"Get item count in list ${var} and assign it to temp ${assignee}","Get item count in list ${var} and assign it to temp ${assignee}",,dnd story text
GMStdListCount_Story_4,"Get item count in list ${var} and assign it to temp ${assignee} on ${applyto}","Get item count in list ${var} and assign it to temp ${assignee} on ${applyto}",,dnd story text
GMStdMapSetValue_Story_1,"Set key ${key} to ${value} in map ${var}${show_input_count}","Set key ${key} to ${value} in map ${var}${show_input_count}",,dnd story text
GMStdMapSetValue_Story_2,"Set key ${key} to ${value} in map ${var} on ${applyto}${show_input_count}","Set key ${key} to ${value} in map ${var} on ${applyto}${show_input_count}",,dnd story text
GMStdMapGetValue_Story_1,"Get value of key ${key} in map ${map} into ${assignee}${show_input_count}","Get value of key ${key} in map ${map} into ${assignee}${show_input_count}",,dnd story text
GMStdMapGetValue_Story_2,"Get value of key ${key} in map ${map} into ${assignee} on ${applyto}${show_input_count}","Get value of key ${key} in map ${map} into ${assignee} on ${applyto}${show_input_count}",,dnd story text
GMStdMapGetValue_Story_3,"Get value of key ${key} in map ${map} into temp ${assignee}${show_input_count}","Get value of key ${key} in map ${map} into temp ${assignee}${show_input_count}",,dnd story text
GMStdMapGetValue_Story_4,"Get value of key ${key} in map ${map} into temp ${assignee} on ${applyto}${show_input_count}","Get value of key ${key} in map ${map} into temp ${assignee} on ${applyto}${show_input_count}",,dnd story text
GMStdMapRemove_Story_1,"Remove key ${key} from map ${map}${show_input_count}","Remove key ${key} from map ${map}${show_input_count}",,dnd story text
GMStdMapRemove_Story_2,"Remove key ${key} from map ${map} on ${applyto}${show_input_count}","Remove key ${key} from map ${map} on ${applyto}${show_input_count}",,dnd story text
GMStdGridSetValue_Story_1,"Set ${value} in grid ${var} at ${x},${y}${show_input_count}","Set ${value} in grid ${var} at ${x},${y}${show_input_count}",,dnd story text
GMStdGridSetValue_Story_2,"Set ${value} in grid ${var} at ${x},${y} on ${applyto}${show_input_count}","Set ${value} in grid ${var} at ${x},${y} on ${applyto}${show_input_count}",,dnd story text
GMStdGridGetValue_Story_1,"Get value in grid ${var} at ${x},${y} into ${assignee}${show_input_count}","Get value in grid ${var} at ${x},${y} into ${assignee}${show_input_count}",,dnd story text
GMStdGridGetValue_Story_2,"Get value in grid ${var} at ${x},${y} into ${assignee} on ${applyto}${show_input_count}","Get value in grid ${var} at ${x},${y} into ${assignee} on ${applyto}${show_input_count}",,dnd story text
GMStdGridGetValue_Story_3,"Get value in grid ${var} at ${x},${y} into temp ${assignee}${show_input_count}","Get value in grid ${var} at ${x},${y} into temp ${assignee}${show_input_count}",,dnd story text
GMStdGridGetValue_Story_4,"Get value in grid ${var} at ${x},${y} into temp ${assignee} on ${applyto}${show_input_count}","Get value in grid ${var} at ${x},${y} into temp ${assignee} on ${applyto}${show_input_count}",,dnd story text
GMStdGridClear_Story_1,"Clear grid ${var} to value ${value}","Clear grid ${var} to value ${value}",,dnd story text
GMStdGridClear_Story_2,"Clear grid ${var} to value ${value} on ${applyto}","Clear grid ${var} to value ${value} on ${applyto}",,dnd story text
GMStdStackPush_Story_1,"Push ${value} onto stack ${var}${show_input_count}","Push ${value} onto stack ${var}${show_input_count}",,dnd story text
GMStdStackPush_Story_2,"Push ${value} onto stack ${var} on ${applyto}${show_input_count}","Push ${value} onto stack ${var} on ${applyto}${show_input_count}",,dnd story text
GMStdStackPop_Story_1,"Pop from stack ${var} into ${assignee}${show_input_count}","Pop from stack ${var} into ${assignee}${show_input_count}",,dnd story text
GMStdStackPop_Story_2,"Pop from stack ${var} into ${assignee} on ${applyto}${show_input_count}","Pop from stack ${var} into ${assignee} on ${applyto}${show_input_count}",,dnd story text
GMStdStackPop_Story_3,"Pop from stack ${var} into temp ${assignee}${show_input_count}","Pop from stack ${var} into temp ${assignee}${show_input_count}",,dnd story text
GMStdStackPop_Story_4,"Pop from stack ${var} into temp ${assignee} on ${applyto}${show_input_count}","Pop from stack ${var} into temp ${assignee} on ${applyto}${show_input_count}",,dnd story text
GMStdIfDSExists_Story_1,"If list ${var} does not exists","If list ${var} does not exists",,dnd story text
GMStdIfDSExists_Story_2,"If list ${var} does not exists on ${applyto}","If list ${var} does not exists on ${applyto}",,dnd story text
GMStdIfDSExists_Story_3,"If list ${var} exists","If list ${var} exists",,dnd story text
GMStdIfDSExists_Story_4,"If list ${var} exists on ${applyto}","If list ${var} exists on ${applyto}",,dnd story text
GMStdIfDSExists_Story_5,"If map ${var} does not exists","If map ${var} does not exists",,dnd story text
GMStdIfDSExists_Story_6,"If map ${var} does not exists on ${applyto}","If map ${var} does not exists on ${applyto}",,dnd story text
GMStdIfDSExists_Story_7,"If map ${var} exists","If map ${var} exists",,dnd story text
GMStdIfDSExists_Story_8,"If map ${var} exists on ${applyto}","If map ${var} exists on ${applyto}",,dnd story text
GMStdIfDSExists_Story_9,"If grid ${var} does not exists","If grid ${var} does not exists",,dnd story text
GMStdIfDSExists_Story_10,"If grid ${var} does not exists on ${applyto}","If grid ${var} does not exists on ${applyto}",,dnd story text
GMStdIfDSExists_Story_11,"If grid ${var} exists","If grid ${var} exists",,dnd story text
GMStdIfDSExists_Story_12,"If grid ${var} exists on ${applyto}","If grid ${var} exists on ${applyto}",,dnd story text
GMStdIfDSExists_Story_13,"If stack ${var} does not exists","If stack ${var} does not exists",,dnd story text
GMStdIfDSExists_Story_14,"If stack ${var} does not exists on ${applyto}","If stack ${var} does not exists on ${applyto}",,dnd story text
GMStdIfDSExists_Story_15,"If stack ${var} exists","If stack ${var} exists",,dnd story text
GMStdIfDSExists_Story_16,"If stack ${var} exists on ${applyto}","If stack ${var} exists on ${applyto}",,dnd story text
GMStdIfDSEmpty_Story_1,"If list ${var} is not empty","If list ${var} is not empty",,dnd story text
GMStdIfDSEmpty_Story_2,"If list ${var} is not empty on ${applyto}","If list ${var} is not empty on ${applyto}",,dnd story text
GMStdIfDSEmpty_Story_3,"If list ${var} is empty","If list ${var} is empty",,dnd story text
GMStdIfDSEmpty_Story_4,"If list ${var} is empty on ${applyto}","If list ${var} is empty on ${applyto}",,dnd story text
GMStdIfDSEmpty_Story_5,"If map ${var} is not empty","If map ${var} is not empty",,dnd story text
GMStdIfDSEmpty_Story_6,"If map ${var} is not empty on ${applyto}","If map ${var} is not empty on ${applyto}",,dnd story text
GMStdIfDSEmpty_Story_7,"If map ${var} is empty","If map ${var} is empty",,dnd story text
GMStdIfDSEmpty_Story_8,"If map ${var} is empty on ${applyto}","If map ${var} is empty on ${applyto}",,dnd story text
GMStdIfDSEmpty_Story_9,"If grid ${var} is not empty","If grid ${var} is not empty",,dnd story text
GMStdIfDSEmpty_Story_10,"If grid ${var} is not empty on ${applyto}","If grid ${var} is not empty on ${applyto}",,dnd story text
GMStdIfDSEmpty_Story_11,"If grid ${var} is empty","If grid ${var} is empty",,dnd story text
GMStdIfDSEmpty_Story_12,"If grid ${var} is empty on ${applyto}","If grid ${var} is empty on ${applyto}",,dnd story text
GMStdIfDSEmpty_Story_13,"If stack ${var} is not empty","If stack ${var} is not empty",,dnd story text
GMStdIfDSEmpty_Story_14,"If stack ${var} is not empty on ${applyto}","If stack ${var} is not empty on ${applyto}",,dnd story text
GMStdIfDSEmpty_Story_15,"If stack ${var} is empty","If stack ${var} is empty",,dnd story text
GMStdIfDSEmpty_Story_16,"If stack ${var} is empty on ${applyto}","If stack ${var} is empty on ${applyto}",,dnd story text
GMStdBufferCreate_Story_1,"Create buffer into ${target}${show_input_count}","Create buffer into ${target}${show_input_count}",,dnd story text
GMStdBufferCreate_Story_2,"Create buffer into ${target} on ${applyto}${show_input_count}","Create buffer into ${target} on ${applyto}${show_input_count}",,dnd story text
GMStdBufferCreate_Story_3,"Create buffer into temp ${target}${show_input_count}","Create buffer into temp ${target}${show_input_count}",,dnd story text
GMStdBufferCreate_Story_4,"Create buffer into temp ${target} on ${applyto}${show_input_count}","Create buffer into temp ${target} on ${applyto}${show_input_count}",,dnd story text
GMStdBufferCopy_Story_1,"Copy buffer ${buffer} into ${target}","Copy buffer ${buffer} into ${target}",,dnd story text
GMStdBufferCopy_Story_2,"Copy buffer ${buffer} into ${target} on ${applyto}","Copy buffer ${buffer} into ${target} on ${applyto}",,dnd story text
GMStdBufferDelete_Story_1,"Delete buffer ${buffer}${show_input_count}","Delete buffer ${buffer}${show_input_count}",,dnd story text
GMStdBufferDelete_Story_2,"Delete buffer ${buffer} on ${applyto}${show_input_count}","Delete buffer ${buffer} on ${applyto}${show_input_count}",,dnd story text
GMStdBufferRead_Story_1,"Read from buffer ${buffer}","Read from buffer ${buffer}",,dnd story text
GMStdBufferRead_Story_2,"Read from buffer ${buffer} on ${applyto}","Read from buffer ${buffer} on ${applyto}",,dnd story text
GMStdBufferRead_Story_3,"Read from buffer ${buffer} into ${target}","Read from buffer ${buffer} into ${target}",,dnd story text
GMStdBufferRead_Story_4,"Read from buffer ${buffer} into ${target} on ${applyto}","Read from buffer ${buffer} into ${target} on ${applyto}",,dnd story text
GMStdBufferRead_Story_5,"Read from buffer ${buffer} into temp ${target}","Read from buffer ${buffer} into temp ${target}",,dnd story text
GMStdBufferRead_Story_6,"Read from buffer ${buffer} into temp ${target} on ${applyto}","Read from buffer ${buffer} into temp ${target} on ${applyto}",,dnd story text
